frame_number,detection_id,tracking_id,manual_timestamp,wall_time_iso,overlay_time,overlay_date,overlay_gps,overlay_accel_g,overlay_gyro_deg_s,overlay_ok,overlay_conf,overlay_ms,class,confidence,bbox_x,bbox_y,bbox_w,bbox_h,position,distance_m
149,1.0,3.0,16:51:52.800,2025-09-03T00:14:51.311141,,,,,,False,0.0,473.9,bus,0.637,243.9,175.9,271.8,311.0,left,27.8
150,1.0,3.0,16:51:52.900,2025-09-03T00:14:52.061353,,,,,,False,0.0,443.4,bus,0.695,241.2,168.3,271.9,319.4,left,27.1
151,1.0,3.0,16:51:53.000,2025-09-03T00:14:52.776086,,,,,,False,0.0,446.7,bus,0.747,233.4,156.9,272.7,328.2,left,26.4
152,1.0,3.0,16:51:53.100,2025-09-03T00:14:53.499192,,,,,,False,0.0,444.7,bus,0.769,226.1,161.9,268.7,322.5,left,26.8
152,2.0,3.0,16:51:53.100,2025-09-03T00:14:53.499192,,,,,,False,0.0,444.7,truck,0.709,222.5,170.4,273.8,316.5,left,29.9
153,1.0,3.0,16:51:53.200,2025-09-03T00:14:54.225290,,,,,,False,0.0,439.5,bus,0.682,231.3,154.7,275.3,330.9,left,26.2
154,1.0,3.0,16:51:53.300,2025-09-03T00:14:54.943971,,,,,,False,0.0,445.7,bus,0.67,231.8,164.7,280.0,323.3,left,26.8
155,1.0,3.0,16:51:53.400,2025-09-03T00:14:55.659409,,,,,,False,0.0,444.9,truck,0.644,229.1,179.6,280.0,311.2,left,30.4
156,1.0,3.0,16:51:53.500,2025-09-03T00:14:56.388407,,,,,,False,0.0,446.2,truck,0.63,237.4,156.8,277.9,330.0,left,28.7
157,1.0,3.0,16:51:53.600,2025-09-03T00:14:57.120409,,,,,,False,0.0,442.4,bus,0.65,248.3,161.1,280.1,320.9,left,27.0
157,2.0,3.0,16:51:53.600,2025-09-03T00:14:57.120409,,,,,,False,0.0,442.4,truck,0.618,248.1,166.6,287.7,314.7,left,30.1
158,1.0,3.0,16:51:53.700,2025-09-03T00:14:57.837271,,,,,,False,0.0,446.6,bus,0.595,257.8,163.4,283.7,319.1,left,27.1
159,1.0,3.0,16:51:53.800,2025-09-03T00:14:58.557680,,,,,,False,0.0,444.3,bus,0.61,264.9,156.1,279.0,326.0,left,26.5
160,1.0,3.0,16:51:53.900,2025-09-03T00:14:59.288536,,,,,,False,0.0,452.1,bus,0.586,272.7,154.6,275.5,328.1,left,26.4
160,2.0,3.0,16:51:53.900,2025-09-03T00:14:59.288536,,,,,,False,0.0,452.1,truck,0.575,271.5,157.7,281.5,327.3,left,28.9
161,1.0,3.0,16:51:54.000,2025-09-03T00:15:00.014227,,,,,,False,0.0,455.7,bus,0.642,278.2,167.7,282.5,317.3,left,27.3
162,1.0,3.0,16:51:54.100,2025-09-03T00:15:00.749325,,,,,,False,0.0,446.5,bus,0.667,279.4,164.4,283.6,322.0,left,26.9
163,1.0,3.0,16:51:54.200,2025-09-03T00:15:01.465261,,,,,,False,0.0,439.4,truck,0.64,279.1,164.8,290.2,321.3,left,29.5
164,1.0,3.0,16:51:54.300,2025-09-03T00:15:02.182058,,,,,,False,0.0,437.9,bus,0.637,286.0,164.9,290.8,324.6,center,26.7
164,2.0,3.0,16:51:54.300,2025-09-03T00:15:02.182058,,,,,,False,0.0,437.9,truck,0.64,285.3,167.8,292.3,326.3,center,29.0
165,1.0,3.0,16:51:54.400,2025-09-03T00:15:02.894777,,,,,,False,0.0,442.0,truck,0.57,289.3,163.0,290.0,328.2,center,28.8
165,2.0,3.0,16:51:54.400,2025-09-03T00:15:02.894777,,,,,,False,0.0,442.0,bus,0.497,289.8,157.4,285.8,333.0,center,26.0
166,1.0,3.0,16:51:54.500,2025-09-03T00:15:03.610084,,,,,,False,0.0,440.3,truck,0.524,289.9,154.3,297.1,339.3,center,27.9
167,1.0,3.0,16:51:54.600,2025-09-03T00:15:04.316820,,,,,,False,0.0,440.3,truck,0.555,287.9,152.7,311.0,336.3,center,28.1
168,1.0,3.0,16:51:54.700,2025-09-03T00:15:05.031778,,,,,,False,0.0,441.3,truck,0.603,292.2,152.9,313.8,335.4,center,28.2
169,1.0,3.0,16:51:54.800,2025-09-03T00:15:05.742518,,,,,,False,0.0,443.9,truck,0.657,296.9,148.8,316.0,343.5,center,27.6
170,1.0,3.0,16:51:54.900,2025-09-03T00:15:06.467668,,,,,,False,0.0,439.6,bus,0.696,308.9,148.2,311.8,333.4,center,26.0
170,2.0,3.0,16:51:54.900,2025-09-03T00:15:06.467668,,,,,,False,0.0,439.6,truck,0.648,313.2,149.5,306.3,331.0,center,28.6
171,1.0,3.0,16:51:55.000,2025-09-03T00:15:07.188748,,,,,,False,0.0,443.2,bus,0.659,315.1,150.5,308.9,339.4,center,25.5
172,1.0,3.0,16:51:55.100,2025-09-03T00:15:07.904285,,,,,,False,0.0,445.4,truck,0.646,315.0,146.0,316.7,344.0,center,27.5
172,2.0,7.0,16:51:55.100,2025-09-03T00:15:07.904285,,,,,,False,0.0,445.4,car,0.645,259.0,276.0,69.0,64.0,left,63.4
172,3.0,7.0,16:51:55.100,2025-09-03T00:15:07.904285,,,,,,False,0.0,445.4,car,0.512,233.8,272.5,59.9,54.9,left,73.9
173,1.0,3.0,16:51:55.200,2025-09-03T00:15:08.628395,,,,,,False,0.0,440.7,bus,0.62,316.4,140.4,325.3,351.7,center,24.6
173,2.0,7.0,16:51:55.200,2025-09-03T00:15:08.628395,,,,,,False,0.0,440.7,car,0.528,259.1,267.9,60.7,69.7,left,58.2
174,1.0,7.0,16:51:55.300,2025-09-03T00:15:09.344053,,,,,,False,0.0,443.0,car,0.573,266.0,272.9,69.3,72.0,left,56.3
174,2.0,3.0,16:51:55.300,2025-09-03T00:15:09.344053,,,,,,False,0.0,443.0,bus,0.608,319.6,143.6,330.0,352.6,center,24.5
175,1.0,7.0,16:51:55.400,2025-09-03T00:15:10.068271,,,,,,False,0.0,441.1,car,0.625,267.4,274.4,75.4,77.6,left,52.3
175,2.0,3.0,16:51:55.400,2025-09-03T00:15:10.068271,,,,,,False,0.0,441.1,truck,0.624,328.3,146.7,327.9,357.8,center,26.5
176,1.0,7.0,16:51:55.500,2025-09-03T00:15:10.779976,,,,,,False,0.0,441.1,car,0.65,264.3,269.9,81.4,81.4,left,49.8
176,2.0,3.0,16:51:55.500,2025-09-03T00:15:10.779976,,,,,,False,0.0,441.1,truck,0.592,330.9,144.1,330.8,356.5,center,26.5
177,1.0,7.0,16:51:55.600,2025-09-03T00:15:11.494353,,,,,,False,0.0,439.6,car,0.736,258.5,272.1,89.5,84.6,left,47.9
177,2.0,3.0,16:51:55.600,2025-09-03T00:15:11.494353,,,,,,False,0.0,439.6,truck,0.579,331.7,141.9,333.7,366.0,center,25.9
178,1.0,7.0,16:51:55.700,2025-09-03T00:15:12.202847,,,,,,False,0.0,450.9,car,0.773,253.9,269.9,96.2,89.8,left,45.2
178,2.0,3.0,16:51:55.700,2025-09-03T00:15:12.202847,,,,,,False,0.0,450.9,truck,0.589,335.4,139.9,332.5,368.8,center,25.7
179,1.0,3.0,16:51:55.800,2025-09-03T00:15:12.930592,,,,,,False,0.0,442.2,truck,0.629,335.8,137.9,337.8,364.7,center,25.9
179,2.0,7.0,16:51:55.800,2025-09-03T00:15:12.930592,,,,,,False,0.0,442.2,car,0.778,247.7,269.3,103.0,92.7,left,43.7
180,1.0,7.0,16:51:55.900,2025-09-03T00:15:13.643654,,,,,,False,0.0,443.2,car,0.769,243.7,274.0,106.5,93.6,left,43.3
180,2.0,3.0,16:51:55.900,2025-09-03T00:15:13.643654,,,,,,False,0.0,443.2,truck,0.671,337.3,139.4,342.8,373.3,center,25.4
181,1.0,7.0,16:51:56.000,2025-09-03T00:15:14.362123,,,,,,False,0.0,437.9,car,0.772,236.2,264.2,117.4,98.8,left,41.1
181,2.0,3.0,16:51:56.000,2025-09-03T00:15:14.362123,,,,,,False,0.0,437.9,truck,0.685,339.9,137.0,342.2,366.1,center,25.9
181,3.0,3.0,16:51:56.000,2025-09-03T00:15:14.362123,,,,,,False,0.0,437.9,bus,0.663,342.1,136.3,337.2,365.3,center,23.7
182,1.0,7.0,16:51:56.100,2025-09-03T00:15:15.071778,,,,,,False,0.0,438.6,car,0.771,232.6,262.7,127.6,105.2,left,38.5
182,2.0,3.0,16:51:56.100,2025-09-03T00:15:15.071778,,,,,,False,0.0,438.6,bus,0.656,351.1,141.7,337.8,362.3,center,23.9
183,1.0,7.0,16:51:56.200,2025-09-03T00:15:15.788070,,,,,,False,0.0,442.1,car,0.773,233.6,265.7,137.0,105.1,left,38.6
183,2.0,3.0,16:51:56.200,2025-09-03T00:15:15.788070,,,,,,False,0.0,442.1,truck,0.62,370.6,149.6,331.6,357.9,center,26.4
184,1.0,7.0,16:51:56.300,2025-09-03T00:15:16.520200,,,,,,False,0.0,438.4,car,0.775,227.6,266.6,141.2,105.7,left,38.4
184,2.0,3.0,16:51:56.300,2025-09-03T00:15:16.520200,,,,,,False,0.0,438.4,truck,0.58,378.6,154.8,330.5,352.4,center,26.9
184,3.0,3.0,16:51:56.300,2025-09-03T00:15:16.520200,,,,,,False,0.0,438.4,bus,0.558,378.9,153.5,331.5,349.3,center,24.8
185,1.0,7.0,16:51:56.400,2025-09-03T00:15:17.247060,,,,,,False,0.0,441.9,car,0.771,223.7,264.8,141.1,108.7,left,37.3
185,2.0,3.0,16:51:56.400,2025-09-03T00:15:17.247060,,,,,,False,0.0,441.9,truck,0.615,384.6,153.9,331.9,349.8,center,27.1
186,1.0,7.0,16:51:56.500,2025-09-03T00:15:17.962882,,,,,,False,0.0,439.0,car,0.776,226.7,271.9,143.1,108.2,left,37.5
186,2.0,3.0,16:51:56.500,2025-09-03T00:15:17.962882,,,,,,False,0.0,439.0,truck,0.63,396.8,154.7,331.3,354.1,center,26.7
187,1.0,7.0,16:51:56.600,2025-09-03T00:15:18.676456,,,,,,False,0.0,441.1,car,0.766,228.3,274.1,147.2,110.2,left,36.8
187,2.0,3.0,16:51:56.600,2025-09-03T00:15:18.676456,,,,,,False,0.0,441.1,truck,0.653,416.5,159.8,331.8,351.9,center,26.9
188,1.0,7.0,16:51:56.700,2025-09-03T00:15:19.394160,,,,,,False,0.0,436.8,car,0.765,228.1,280.3,154.1,114.9,left,35.3
188,2.0,3.0,16:51:56.700,2025-09-03T00:15:19.394160,,,,,,False,0.0,436.8,truck,0.669,430.9,164.8,326.3,352.0,center,26.9
189,1.0,7.0,16:51:56.800,2025-09-03T00:15:20.100797,,,,,,False,0.0,442.5,car,0.764,221.0,275.9,156.8,124.8,left,32.5
189,2.0,3.0,16:51:56.800,2025-09-03T00:15:20.100797,,,,,,False,0.0,442.5,truck,0.696,433.1,165.7,333.8,352.0,center,26.9
190,1.0,7.0,16:51:56.900,2025-09-03T00:15:20.819791,,,,,,False,0.0,443.3,car,0.768,208.4,282.3,182.1,124.9,left,32.5
190,2.0,3.0,16:51:56.900,2025-09-03T00:15:20.819791,,,,,,False,0.0,443.3,bus,0.675,434.4,169.4,334.6,347.1,center,24.9
190,3.0,3.0,16:51:56.900,2025-09-03T00:15:20.819791,,,,,,False,0.0,443.3,truck,0.623,437.6,167.0,330.0,352.6,center,26.8
191,1.0,7.0,16:51:57.000,2025-09-03T00:15:21.532539,,,,,,False,0.0,434.8,car,0.77,192.0,280.0,195.3,128.5,left,31.6
191,2.0,3.0,16:51:57.000,2025-09-03T00:15:21.532539,,,,,,False,0.0,434.8,bus,0.615,440.0,164.9,327.2,350.8,center,24.7
191,3.0,3.0,16:51:57.000,2025-09-03T00:15:21.532539,,,,,,False,0.0,434.8,truck,0.588,440.7,163.6,324.3,355.8,center,26.6
192,1.0,7.0,16:51:57.100,2025-09-03T00:15:22.243101,,,,,,False,0.0,436.9,car,0.787,173.1,289.8,194.4,134.4,left,30.2
192,2.0,3.0,16:51:57.100,2025-09-03T00:15:22.243101,,,,,,False,0.0,436.9,bus,0.579,437.4,181.4,326.9,348.3,center,24.8
193,1.0,7.0,16:51:57.200,2025-09-03T00:15:22.949897,,,,,,False,0.0,444.0,car,0.8,149.2,280.8,203.2,134.8,left,30.1
193,2.0,3.0,16:51:57.200,2025-09-03T00:15:22.949897,,,,,,False,0.0,444.0,bus,0.574,422.4,169.9,331.9,346.7,center,25.0
194,1.0,7.0,16:51:57.300,2025-09-03T00:15:23.668353,,,,,,False,0.0,431.2,car,0.813,121.1,269.1,215.0,143.3,left,28.3
194,2.0,3.0,16:51:57.300,2025-09-03T00:15:23.668353,,,,,,False,0.0,431.2,truck,0.593,413.0,164.4,327.8,342.0,center,27.7
195,1.0,7.0,16:51:57.400,2025-09-03T00:15:24.372589,,,,,,False,0.0,436.4,car,0.814,104.2,260.6,219.9,143.8,left,28.2
195,2.0,3.0,16:51:57.400,2025-09-03T00:15:24.372589,,,,,,False,0.0,436.4,bus,0.595,416.5,154.3,327.9,341.3,center,25.4
195,3.0,3.0,16:51:57.400,2025-09-03T00:15:24.372589,,,,,,False,0.0,436.4,truck,0.584,415.5,151.3,329.4,346.0,center,27.4
196,1.0,7.0,16:51:57.500,2025-09-03T00:15:25.087556,,,,,,False,0.0,442.2,car,0.81,94.3,256.0,227.7,152.3,left,26.6
196,2.0,3.0,16:51:57.500,2025-09-03T00:15:25.087556,,,,,,False,0.0,442.2,bus,0.572,420.7,153.2,329.8,340.4,center,25.4
196,3.0,3.0,16:51:57.500,2025-09-03T00:15:25.087556,,,,,,False,0.0,442.2,truck,0.551,423.0,153.8,327.1,339.4,center,27.9
197,1.0,7.0,16:51:57.600,2025-09-03T00:15:25.798711,,,,,,False,0.0,440.6,car,0.786,80.8,254.6,245.4,154.2,left,26.3
197,2.0,3.0,16:51:57.600,2025-09-03T00:15:25.798711,,,,,,False,0.0,440.6,bus,0.576,429.3,150.4,322.1,340.5,center,25.4
198,1.0,7.0,16:51:57.700,2025-09-03T00:15:26.513892,,,,,,False,0.0,439.6,car,0.777,62.0,253.5,247.2,157.6,left,25.7
198,2.0,3.0,16:51:57.700,2025-09-03T00:15:26.513892,,,,,,False,0.0,439.6,bus,0.579,429.1,146.6,322.0,343.0,center,25.2
199,1.0,7.0,16:51:57.800,2025-09-03T00:15:27.235815,,,,,,False,0.0,441.2,car,0.742,38.9,255.9,263.9,157.2,left,25.8
199,2.0,3.0,16:51:57.800,2025-09-03T00:15:27.235815,,,,,,False,0.0,441.2,truck,0.61,424.8,141.3,326.2,347.9,center,27.2
200,1.0,3.0,16:51:57.900,2025-09-03T00:15:27.949953,,,,,,False,0.0,444.0,bus,0.667,434.0,141.1,326.1,349.4,center,24.8
200,2.0,7.0,16:51:57.900,2025-09-03T00:15:27.949953,,,,,,False,0.0,444.0,car,0.737,23.6,258.1,271.0,165.5,left,24.5
201,1.0,3.0,16:51:58.000,2025-09-03T00:15:28.673009,,,,,,False,0.0,440.8,bus,0.721,432.6,138.9,333.0,349.8,center,24.7
201,2.0,7.0,16:51:58.000,2025-09-03T00:15:28.673009,,,,,,False,0.0,440.8,car,0.723,8.5,258.0,285.7,166.5,left,24.4
202,1.0,7.0,16:51:58.100,2025-09-03T00:15:29.387272,,,,,,False,0.0,444.0,car,0.711,2.5,257.3,276.1,176.7,left,23.0
202,2.0,3.0,16:51:58.100,2025-09-03T00:15:29.387272,,,,,,False,0.0,444.0,bus,0.707,429.4,137.6,336.5,352.7,center,24.5
202,3.0,3.0,16:51:58.100,2025-09-03T00:15:29.387272,,,,,,False,0.0,444.0,truck,0.656,427.7,140.0,327.1,353.6,center,26.8
203,1.0,3.0,16:51:58.200,2025-09-03T00:15:30.101094,,,,,,False,0.0,443.7,bus,0.648,421.6,141.4,348.7,353.2,center,24.5
204,1.0,3.0,16:51:58.300,2025-09-03T00:15:30.816391,,,,,,False,0.0,444.7,bus,0.603,420.5,115.2,390.2,346.1,center,25.0
205,1.0,3.0,16:51:58.400,2025-09-03T00:15:31.551465,,,,,,False,0.0,446.1,bus,0.57,416.6,97.6,422.3,342.5,center,25.3
206,1.0,7.0,16:51:58.500,2025-09-03T00:15:32.277024,,,,,,False,0.0,443.0,car,0.691,0.8,257.8,241.0,182.5,left,22.2
206,2.0,3.0,16:51:58.500,2025-09-03T00:15:32.277024,,,,,,False,0.0,443.0,truck,0.558,416.9,128.7,345.8,335.9,center,28.2
206,3.0,3.0,16:51:58.500,2025-09-03T00:15:32.277024,,,,,,False,0.0,443.0,bus,0.569,547.2,78.5,312.3,330.4,center,26.2
207,1.0,3.0,16:51:58.600,2025-09-03T00:15:32.991183,,,,,,False,0.0,440.1,bus,0.604,454.0,129.3,306.5,328.0,center,26.4
207,2.0,3.0,16:51:58.600,2025-09-03T00:15:32.991183,,,,,,False,0.0,440.1,bus,0.619,596.1,74.5,283.1,351.8,center,24.6
207,3.0,7.0,16:51:58.600,2025-09-03T00:15:32.991183,,,,,,False,0.0,440.1,car,0.696,1.6,267.0,213.7,190.5,left,21.3
208,1.0,8.0,16:51:58.700,2025-09-03T00:15:33.702449,,,,,,False,0.0,446.6,bus,0.713,614.0,23.0,365.0,414.0,center,20.9
208,2.0,3.0,16:51:58.700,2025-09-03T00:15:33.702449,,,,,,False,0.0,446.6,bus,0.621,463.0,128.7,298.4,336.5,center,25.7
209,1.0,3.0,16:51:58.800,2025-09-03T00:15:34.424900,,,,,,False,0.0,443.1,bus,0.634,421.7,145.7,314.2,324.3,center,26.7
209,2.0,8.0,16:51:58.800,2025-09-03T00:15:34.424900,,,,,,False,0.0,443.1,bus,0.669,629.4,19.5,388.8,413.3,center,20.9
210,1.0,3.0,16:51:58.900,2025-09-03T00:15:35.142955,,,,,,False,0.0,441.0,bus,0.656,404.4,149.4,327.4,320.6,center,27.0
210,2.0,8.0,16:51:58.900,2025-09-03T00:15:35.142955,,,,,,False,0.0,441.0,truck,0.633,685.8,19.9,398.0,413.1,right,22.9
211,1.0,3.0,16:51:59.000,2025-09-03T00:15:35.860486,,,,,,False,0.0,451.3,bus,0.637,392.2,147.7,303.3,311.1,center,27.8
211,2.0,8.0,16:51:59.000,2025-09-03T00:15:35.860486,,,,,,False,0.0,451.3,truck,0.553,695.7,19.3,483.4,421.4,right,22.5
212,1.0,3.0,16:51:59.100,2025-09-03T00:15:36.591011,,,,,,False,0.0,445.2,truck,0.603,391.4,150.7,298.9,310.3,center,30.5
212,2.0,8.0,16:51:59.100,2025-09-03T00:15:36.591011,,,,,,False,0.0,445.2,truck,0.536,663.7,8.6,573.4,442.8,right,21.4
213,1.0,7.0,16:51:59.200,2025-09-03T00:15:37.320758,,,,,,False,0.0,447.0,car,0.67,0.5,257.2,146.0,223.1,left,18.2
213,2.0,3.0,16:51:59.200,2025-09-03T00:15:37.320758,,,,,,False,0.0,447.0,truck,0.569,382.7,153.7,291.3,312.9,center,30.2
213,3.0,8.0,16:51:59.200,2025-09-03T00:15:37.320758,,,,,,False,0.0,447.0,bus,0.464,770.3,4.0,496.8,463.2,right,18.7
213,4.0,3.0,16:51:59.200,2025-09-03T00:15:37.320758,,,,,,False,0.0,447.0,bus,0.511,382.9,156.0,283.4,294.1,center,29.4
213,5.0,7.0,16:51:59.200,2025-09-03T00:15:37.320758,,,,,,False,0.0,447.0,person,0.589,91.1,263.4,93.5,179.6,left,25.6
214,1.0,3.0,16:51:59.300,2025-09-03T00:15:38.049272,,,,,,False,0.0,443.4,truck,0.517,373.2,161.6,292.9,306.6,center,30.9
214,2.0,8.0,16:51:59.300,2025-09-03T00:15:38.049272,,,,,,False,0.0,443.4,truck,0.419,696.6,1.2,569.7,491.1,right,19.3
215,1.0,7.0,16:51:59.400,2025-09-03T00:15:38.770648,,,,,,False,0.0,446.6,person,0.608,90.3,263.8,82.0,182.7,left,25.2
215,2.0,9.0,16:51:59.400,2025-09-03T00:15:38.770648,,,,,,False,0.0,446.6,car,0.676,157.0,277.0,121.0,71.0,left,57.1
215,3.0,8.0,16:51:59.400,2025-09-03T00:15:38.770648,,,,,,False,0.0,446.6,truck,0.436,692.0,10.9,581.1,523.9,right,18.1
215,4.0,3.0,16:51:59.400,2025-09-03T00:15:38.770648,,,,,,False,0.0,446.6,truck,0.511,361.2,161.9,290.2,309.0,center,30.6
215,5.0,7.0,16:51:59.400,2025-09-03T00:15:38.770648,,,,,,False,0.0,446.6,car,0.537,89.4,271.6,105.1,156.3,left,25.9
216,1.0,7.0,16:51:59.500,2025-09-03T00:15:39.516668,,,,,,False,0.0,445.2,person,0.554,81.4,265.6,92.4,176.4,left,26.1
216,2.0,3.0,16:51:59.500,2025-09-03T00:15:39.516668,,,,,,False,0.0,445.2,truck,0.533,353.3,161.3,290.8,310.4,center,30.5
216,3.0,9.0,16:51:59.500,2025-09-03T00:15:39.516668,,,,,,False,0.0,445.2,car,0.617,148.6,272.8,129.4,73.1,left,55.5
217,1.0,7.0,16:51:59.600,2025-09-03T00:15:40.238168,,,,,,False,0.0,448.4,person,0.576,71.3,265.2,87.2,185.9,left,24.7
217,2.0,9.0,16:51:59.600,2025-09-03T00:15:40.238168,,,,,,False,0.0,448.4,car,0.649,151.0,272.9,122.8,73.7,left,55.0
217,3.0,3.0,16:51:59.600,2025-09-03T00:15:40.238168,,,,,,False,0.0,448.4,truck,0.571,344.7,159.7,292.3,311.5,center,30.4
218,1.0,7.0,16:51:59.700,2025-09-03T00:15:40.958619,,,,,,False,0.0,447.4,person,0.663,66.9,264.4,87.1,194.4,left,23.6
218,2.0,3.0,16:51:59.700,2025-09-03T00:15:40.958619,,,,,,False,0.0,447.4,truck,0.652,342.1,164.8,300.5,307.0,center,30.8
218,3.0,9.0,16:51:59.700,2025-09-03T00:15:40.958619,,,,,,False,0.0,447.4,car,0.67,158.7,277.2,119.4,69.7,left,58.2
218,4.0,10.0,16:51:59.700,2025-09-03T00:15:40.958619,,,,,,False,0.0,447.4,car,0.566,634.0,266.0,214.0,143.0,center,28.4
218,5.0,8.0,16:51:59.700,2025-09-03T00:15:40.958619,,,,,,False,0.0,447.4,truck,0.485,768.3,11.7,504.0,537.3,right,17.6
219,1.0,9.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,car,0.687,157.5,280.6,122.6,74.8,left,54.2
219,2.0,7.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,person,0.656,56.5,263.4,94.7,209.5,left,21.9
219,3.0,3.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,truck,0.675,340.6,167.7,294.5,306.3,center,30.9
219,4.0,10.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,car,0.557,651.5,261.8,233.6,159.1,center,25.5
219,5.0,10.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,truck,0.495,656.8,264.7,238.1,155.5,center,60.8
219,6.0,8.0,16:51:59.800,2025-09-03T00:15:41.691626,,,,,,False,0.0,442.5,truck,0.457,822.7,9.8,449.4,562.3,right,16.8
220,1.0,10.0,16:51:59.900,2025-09-03T00:15:42.421094,,,,,,False,0.0,439.8,car,0.576,673.0,266.3,261.1,176.2,center,23.0
220,2.0,9.0,16:51:59.900,2025-09-03T00:15:42.421094,,,,,,False,0.0,439.8,car,0.703,153.0,285.1,121.5,73.5,left,55.2
220,3.0,7.0,16:51:59.900,2025-09-03T00:15:42.421094,,,,,,False,0.0,439.8,person,0.725,36.5,268.7,98.4,216.9,left,21.2
220,4.0,3.0,16:51:59.900,2025-09-03T00:15:42.421094,,,,,,False,0.0,439.8,bus,0.675,333.9,177.0,289.3,305.4,center,28.3
220,5.0,8.0,16:51:59.900,2025-09-03T00:15:42.421094,,,,,,False,0.0,439.8,truck,0.497,878.2,10.6,398.0,570.5,right,16.6
221,1.0,10.0,16:52:00.000,2025-09-03T00:15:43.143643,,,,,,False,0.0,442.4,car,0.615,692.6,257.7,301.6,199.8,center,20.3
221,2.0,7.0,16:52:00.000,2025-09-03T00:15:43.143643,,,,,,False,0.0,442.4,person,0.723,20.8,267.5,100.9,222.6,left,20.7
221,3.0,9.0,16:52:00.000,2025-09-03T00:15:43.143643,,,,,,False,0.0,442.4,car,0.723,149.5,281.5,127.4,74.6,left,54.4
221,4.0,3.0,16:52:00.000,2025-09-03T00:15:43.143643,,,,,,False,0.0,442.4,truck,0.68,330.5,174.9,285.6,306.5,center,30.9
222,1.0,10.0,16:52:00.100,2025-09-03T00:15:43.864423,,,,,,False,0.0,455.1,car,0.668,729.3,245.3,346.7,232.9,right,17.4
222,2.0,7.0,16:52:00.100,2025-09-03T00:15:43.864423,,,,,,False,0.0,455.1,person,0.727,8.3,263.7,105.9,227.8,left,20.2
222,3.0,9.0,16:52:00.100,2025-09-03T00:15:43.864423,,,,,,False,0.0,455.1,car,0.714,148.4,277.7,132.7,77.0,left,52.7
222,4.0,3.0,16:52:00.100,2025-09-03T00:15:43.864423,,,,,,False,0.0,455.1,truck,0.663,330.8,180.6,288.0,283.1,center,33.4
223,1.0,10.0,16:52:00.200,2025-09-03T00:15:44.596255,,,,,,False,0.0,437.3,car,0.732,771.8,237.4,421.1,268.7,right,15.1
223,2.0,11.0,16:52:00.200,2025-09-03T00:15:44.596255,,,,,,False,0.0,437.3,car,0.729,619.0,256.0,148.0,112.0,center,36.2
223,3.0,7.0,16:52:00.200,2025-09-03T00:15:44.596255,,,,,,False,0.0,437.3,person,0.719,3.2,258.3,105.3,235.6,left,19.5
223,4.0,9.0,16:52:00.200,2025-09-03T00:15:44.596255,,,,,,False,0.0,437.3,car,0.7,143.9,275.8,145.5,77.0,left,52.7
223,5.0,3.0,16:52:00.200,2025-09-03T00:15:44.596255,,,,,,False,0.0,437.3,truck,0.632,332.4,179.5,297.8,285.1,center,33.2
224,1.0,10.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,car,0.838,825.1,220.3,427.3,317.9,right,12.8
224,2.0,7.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,person,0.704,1.0,250.4,101.6,242.9,left,18.9
224,3.0,11.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,car,0.669,625.3,242.0,152.2,128.8,center,31.5
224,4.0,9.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,car,0.647,116.0,264.7,171.8,83.3,left,48.7
224,5.0,3.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,truck,0.583,334.2,170.7,281.1,281.5,center,33.6
224,6.0,3.0,16:52:00.300,2025-09-03T00:15:45.319756,,,,,,False,0.0,443.5,bus,0.546,336.2,166.7,273.3,285.4,center,30.3
225,1.0,10.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,car,0.839,887.3,204.7,380.9,341.1,right,11.9
225,2.0,11.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,car,0.641,634.9,232.2,164.7,138.7,center,29.2
225,3.0,3.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,truck,0.534,329.7,166.2,274.5,287.2,center,33.0
225,4.0,9.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,car,0.613,96.4,260.7,188.7,82.4,left,49.2
225,5.0,7.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,person,0.676,0.3,250.8,80.9,248.6,left,18.5
225,6.0,3.0,16:52:00.400,2025-09-03T00:15:46.045775,,,,,,False,0.0,443.3,bus,0.483,329.9,163.3,268.6,284.3,center,30.4
226,1.0,10.0,16:52:00.500,2025-09-03T00:15:46.761955,,,,,,False,0.0,445.3,car,0.855,980.9,188.8,295.6,370.4,right,10.9
